ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_C5,RP5_builtup_WSF19_C4,RP5_builtup_WSF19_C3,RP5_builtup_WSF19_C2,RP5_builtup_WSF19_C1,RP5_builtup_WSF19_C0,RP5_builtup_WSF19_C5_EAE,RP5_builtup_WSF19_C4_EAE,RP5_builtup_WSF19_C3_EAE,RP5_builtup_WSF19_C2_EAE,RP5_builtup_WSF19_C1_EAE,RP5_builtup_WSF19_C0_EAE,RP10_builtup_WSF19_C5,RP10_builtup_WSF19_C4,RP10_builtup_WSF19_C3,RP10_builtup_WSF19_C2,RP10_builtup_WSF19_C1,RP10_builtup_WSF19_C0,RP10_builtup_WSF19_C5_EAE,RP10_builtup_WSF19_C4_EAE,RP10_builtup_WSF19_C3_EAE,RP10_builtup_WSF19_C2_EAE,RP10_builtup_WSF19_C1_EAE,RP10_builtup_WSF19_C0_EAE,RP20_builtup_WSF19_C5,RP20_builtup_WSF19_C4,RP20_builtup_WSF19_C3,RP20_builtup_WSF19_C2,RP20_builtup_WSF19_C1,RP20_builtup_WSF19_C0,RP20_builtup_WSF19_C5_EAE,RP20_builtup_WSF19_C4_EAE,RP20_builtup_WSF19_C3_EAE,RP20_builtup_WSF19_C2_EAE,RP20_builtup_WSF19_C1_EAE,RP20_builtup_WSF19_C0_EAE,RP50_builtup_WSF19_C5,RP50_builtup_WSF19_C4,RP50_builtup_WSF19_C3,RP50_builtup_WSF19_C2,RP50_builtup_WSF19_C1,RP50_builtup_WSF19_C0,RP50_builtup_WSF19_C5_EAE,RP50_builtup_WSF19_C4_EAE,RP50_builtup_WSF19_C3_EAE,RP50_builtup_WSF19_C2_EAE,RP50_builtup_WSF19_C1_EAE,RP50_builtup_WSF19_C0_EAE,RP75_builtup_WSF19_C5,RP75_builtup_WSF19_C4,RP75_builtup_WSF19_C3,RP75_builtup_WSF19_C2,RP75_builtup_WSF19_C1,RP75_builtup_WSF19_C0,RP75_builtup_WSF19_C5_EAE,RP75_builtup_WSF19_C4_EAE,RP75_builtup_WSF19_C3_EAE,RP75_builtup_WSF19_C2_EAE,RP75_builtup_WSF19_C1_EAE,RP75_builtup_WSF19_C0_EAE,RP100_builtup_WSF19_C5,RP100_builtup_WSF19_C4,RP100_builtup_WSF19_C3,RP100_builtup_WSF19_C2,RP100_builtup_WSF19_C1,RP100_builtup_WSF19_C0,RP100_builtup_WSF19_C5_EAE,RP100_builtup_WSF19_C4_EAE,RP100_builtup_WSF19_C3_EAE,RP100_builtup_WSF19_C2_EAE,RP100_builtup_WSF19_C1_EAE,RP100_builtup_WSF19_C0_EAE,RP200_builtup_WSF19_C5,RP200_builtup_WSF19_C4,RP200_builtup_WSF19_C3,RP200_builtup_WSF19_C2,RP200_builtup_WSF19_C1,RP200_builtup_WSF19_C0,RP200_builtup_WSF19_C5_EAE,RP200_builtup_WSF19_C4_EAE,RP200_builtup_WSF19_C3_EAE,RP200_builtup_WSF19_C2_EAE,RP200_builtup_WSF19_C1_EAE,RP200_builtup_WSF19_C0_EAE,RP250_builtup_WSF19_C5,RP250_builtup_WSF19_C4,RP250_builtup_WSF19_C3,RP250_builtup_WSF19_C2,RP250_builtup_WSF19_C1,RP250_builtup_WSF19_C0,RP250_builtup_WSF19_C5_EAE,RP250_builtup_WSF19_C4_EAE,RP250_builtup_WSF19_C3_EAE,RP250_builtup_WSF19_C2_EAE,RP250_builtup_WSF19_C1_EAE,RP250_builtup_WSF19_C0_EAE,RP500_builtup_WSF19_C5,RP500_builtup_WSF19_C4,RP500_builtup_WSF19_C3,RP500_builtup_WSF19_C2,RP500_builtup_WSF19_C1,RP500_builtup_WSF19_C0,RP500_builtup_WSF19_C5_EAE,RP500_builtup_WSF19_C4_EAE,RP500_builtup_WSF19_C3_EAE,RP500_builtup_WSF19_C2_EAE,RP500_builtup_WSF19_C1_EAE,RP500_builtup_WSF19_C0_EAE,RP1000_builtup_WSF19_C5,RP1000_builtup_WSF19_C4,RP1000_builtup_WSF19_C3,RP1000_builtup_WSF19_C2,RP1000_builtup_WSF19_C1,RP1000_builtup_WSF19_C0,RP1000_builtup_WSF19_C5_EAE,RP1000_builtup_WSF19_C4_EAE,RP1000_builtup_WSF19_C3_EAE,RP1000_builtup_WSF19_C2_EAE,RP1000_builtup_WSF19_C1_EAE,RP1000_builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE,builtup_WSF19_C4_EAE,builtup_WSF19_C3_EAE,builtup_WSF19_C2_EAE,builtup_WSF19_C1_EAE,builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE%,builtup_WSF19_C4_EAE%,builtup_WSF19_C3_EAE%,builtup_WSF19_C2_EAE%,builtup_WSF19_C1_EAE%,builtup_WSF19_C0_EAE%
60406,604,6,KHM,Sameakki,Prasat Ballangk,Kampong Thom,Cambodia,12.098,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.012,0.012,0.012,0.012,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.012,0.012,0.012,0.012,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.012,0.012,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.16,0.16,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.012,0.012,0.012,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.16,0.172,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.172,0.195,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.006,0.006,0.0,0.005,0.019,0.024,0.05,0.05
160606,1606,16,KHM,Sameakki,Ou Chum,Ratanak Kiri,Cambodia,5.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180209,1802,18,KHM,Sameakki,Prey Nob,Preah Sihanouk,Cambodia,22.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.047,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.047,0.047,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.001,0.058,0.058,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.047,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.058,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.06,0.761,0.761,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.011,0.011,0.0,0.0,0.001,0.004,0.048,0.048
190404,1904,19,KHM,Sameakki,Stueng Traeng,Stung Treng,Cambodia,48.652,15.689,17.984,20.159,20.731,21.151,21.151,3.138,3.597,4.032,4.146,4.23,4.23,17.033,20.198,21.399,21.598,22.243,22.243,1.703,2.02,2.14,2.16,2.224,2.224,18.038,21.39,22.243,22.612,23.333,23.333,0.902,1.07,1.112,1.131,1.167,1.167,20.298,22.254,23.333,23.367,23.638,23.638,0.609,0.668,0.7,0.701,0.709,0.709,21.084,22.621,23.367,23.638,23.752,23.752,0.141,0.151,0.156,0.158,0.158,0.158,21.216,23.333,23.638,23.752,23.835,23.835,0.071,0.078,0.079,0.079,0.079,0.079,22.204,23.394,23.835,23.859,23.871,23.871,0.111,0.117,0.119,0.119,0.119,0.119,22.254,23.638,23.838,23.871,23.901,23.901,0.022,0.024,0.024,0.024,0.024,0.024,23.333,23.835,23.88,24.23,24.443,24.443,0.047,0.048,0.048,0.048,0.049,0.049,23.394,23.871,24.478,24.709,24.776,24.776,0.023,0.024,0.024,0.025,0.025,0.025,6.766,7.794,8.434,8.591,8.785,8.785,13.908,16.021,17.335,17.657,18.056,18.056
190104,1901,19,KHM,Samkhuoy,Sesan,Stung Treng,Cambodia,11.96,5.207,8.628,9.444,9.458,9.492,9.492,1.041,1.726,1.889,1.892,1.898,1.898,7.852,9.444,9.492,9.508,9.508,9.508,0.785,0.944,0.949,0.951,0.951,0.951,9.165,9.492,9.508,9.748,9.783,9.783,0.458,0.475,0.475,0.487,0.489,0.489,9.492,9.748,9.783,9.796,9.912,9.912,0.285,0.292,0.293,0.294,0.297,0.297,9.508,9.783,9.796,9.957,9.969,9.969,0.063,0.065,0.065,0.066,0.066,0.066,9.508,9.796,9.912,9.969,9.969,9.969,0.032,0.033,0.033,0.033,0.033,0.033,9.748,9.912,9.969,9.993,10.017,10.017,0.049,0.05,0.05,0.05,0.05,0.05,9.783,9.969,9.969,10.017,10.017,10.017,0.01,0.01,0.01,0.01,0.01,0.01,9.796,9.969,10.017,10.097,10.097,10.097,0.02,0.02,0.02,0.02,0.02,0.02,9.957,10.017,10.097,10.108,10.108,10.108,0.01,0.01,0.01,0.01,0.01,0.01,2.753,3.624,3.795,3.813,3.826,3.826,23.015,30.304,31.731,31.884,31.988,31.988
70110,701,7,KHM,Samlanh,Angkor Chey,Kampot,Cambodia,31.111,0.0,0.0,0.0,0.0,1.965,1.965,0.0,0.0,0.0,0.0,0.393,0.393,0.0,0.0,0.0,0.0,4.423,4.423,0.0,0.0,0.0,0.0,0.442,0.442,0.0,0.0,0.0,0.433,6.925,6.925,0.0,0.0,0.0,0.022,0.346,0.346,0.0,0.0,0.0,1.038,8.904,8.904,0.0,0.0,0.0,0.031,0.267,0.267,0.0,0.0,0.0,1.578,9.299,9.299,0.0,0.0,0.0,0.011,0.062,0.062,0.0,0.0,0.0,1.656,9.685,9.685,0.0,0.0,0.0,0.006,0.032,0.032,0.0,0.0,0.0,1.936,10.638,10.638,0.0,0.0,0.0,0.01,0.053,0.053,0.0,0.0,0.0,2.673,11.143,11.143,0.0,0.0,0.0,0.003,0.011,0.011,0.0,0.0,0.093,3.219,11.949,11.949,0.0,0.0,0.0,0.006,0.024,0.024,0.0,0.0,0.184,3.975,13.411,13.411,0.0,0.0,0.0,0.004,0.013,0.013,0.0,0.0,0.0,0.092,1.645,1.645,0.0,0.0,0.001,0.294,5.286,5.286
200207,2002,20,KHM,Samlei,Kampong Rou,Svay Rieng,Cambodia,24.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.031,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.089,0.089,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.012,0.089,0.089,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.012,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.129,0.129,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.012,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.158,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.001,0.026,0.026
20905,209,2,KHM,Samlout,Samlout,Battambang,Cambodia,33.346,0.119,0.186,0.209,0.358,0.358,0.358,0.024,0.037,0.042,0.072,0.072,0.072,0.186,0.399,0.57,0.57,0.731,0.731,0.019,0.04,0.057,0.057,0.073,0.073,0.186,0.422,0.57,0.731,0.795,0.795,0.009,0.021,0.029,0.037,0.04,0.04,0.186,0.57,0.601,0.795,0.795,0.795,0.006,0.017,0.018,0.024,0.024,0.024,0.186,0.592,0.645,0.795,0.889,0.889,0.001,0.004,0.004,0.005,0.006,0.006,0.186,0.592,0.795,0.822,0.889,0.889,0.001,0.002,0.003,0.003,0.003,0.003,0.186,0.601,0.822,0.861,0.995,0.995,0.001,0.003,0.004,0.004,0.005,0.005,0.186,0.645,0.847,0.861,0.995,0.995,0.0,0.001,0.001,0.001,0.001,0.001,0.207,0.696,0.928,1.001,1.001,1.001,0.0,0.001,0.002,0.002,0.002,0.002,0.217,0.777,0.942,1.066,1.195,1.195,0.0,0.001,0.001,0.001,0.001,0.001,0.061,0.127,0.16,0.205,0.226,0.226,0.182,0.381,0.48,0.615,0.679,0.679
80412,804,8,KHM,Sampeou Poun,Kaoh Thum,Kandal,Cambodia,199.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.864,0.864,0.864,0.0,0.0,0.001,0.043,0.043,0.043,0.0,0.864,1.542,1.542,2.102,2.102,0.0,0.026,0.046,0.046,0.063,0.063,0.864,3.043,7.537,12.627,16.841,16.841,0.006,0.02,0.05,0.084,0.112,0.112,1.451,5.0,15.153,23.48,33.555,33.555,0.005,0.017,0.051,0.078,0.112,0.112,1.717,11.102,26.012,37.773,55.312,55.312,0.009,0.056,0.13,0.189,0.277,0.277,1.717,13.785,28.789,45.135,60.081,60.081,0.002,0.014,0.029,0.045,0.06,0.06,2.738,17.548,37.659,58.623,76.145,76.145,0.005,0.035,0.075,0.117,0.152,0.152,3.043,22.854,50.752,70.129,82.2,82.2,0.003,0.023,0.051,0.07,0.082,0.082,0.029,0.19,0.433,0.673,0.902,0.902,0.015,0.095,0.217,0.338,0.453,0.453
30306,303,3,KHM,Sampong Chey,Cheung Prey,Kampong Cham,Cambodia,167.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168,2.8,2.8,0.0,0.0,0.0,0.058,0.14,0.14,0.0,0.0,0.0,4.598,7.321,7.321,0.0,0.0,0.0,0.138,0.22,0.22,0.0,0.0,0.611,4.826,7.947,7.947,0.0,0.0,0.004,0.032,0.053,0.053,0.0,0.0,0.611,5.089,8.534,8.534,0.0,0.0,0.002,0.017,0.028,0.028,0.0,0.0,1.933,5.688,9.258,9.258,0.0,0.0,0.01,0.028,0.046,0.046,0.0,0.0,2.506,5.688,9.556,9.556,0.0,0.0,0.003,0.006,0.01,0.01,0.0,0.0,3.563,7.012,9.556,9.556,0.0,0.0,0.007,0.014,0.019,0.019,0.0,0.0,3.805,7.401,10.223,10.223,0.0,0.0,0.004,0.007,0.01,0.01,0.0,0.0,0.029,0.301,0.526,0.526,0.0,0.0,0.017,0.18,0.315,0.315
21001,210,2,KHM,Sampov Lun,Sampov Lun,Battambang,Cambodia,78.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.023,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.192,0.192,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.035,0.366,0.366,0.0,0.0,0.0,0.001,0.011,0.011,0.0,0.0,0.023,0.186,0.511,0.511,0.0,0.0,0.0,0.001,0.003,0.003,0.0,0.0,0.023,0.215,0.6,0.6,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.035,0.227,0.723,0.723,0.0,0.0,0.0,0.001,0.004,0.004,0.0,0.0,0.035,0.372,0.789,0.789,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.209,0.523,0.812,0.812,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.227,0.585,0.812,0.812,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.006,0.035,0.035,0.0,0.0,0.001,0.008,0.045,0.045
60812,608,6,KHM,Samprouch,Stoung,Kampong Thom,Cambodia,58.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,0.0,0.182,0.508,0.508,0.0,0.0,0.0,0.009,0.025,0.025,0.0,0.0,0.119,0.669,16.811,16.811,0.0,0.0,0.004,0.02,0.504,0.504,0.0,0.0,0.193,1.496,20.284,20.284,0.0,0.0,0.001,0.01,0.135,0.135,0.0,0.0,0.193,2.482,22.884,22.884,0.0,0.0,0.001,0.008,0.076,0.076,0.0,0.0,0.193,7.408,25.57,25.57,0.0,0.0,0.001,0.037,0.128,0.128,0.0,0.0,0.283,8.821,26.899,26.899,0.0,0.0,0.0,0.009,0.027,0.027,0.0,0.0,0.675,11.889,28.581,28.581,0.0,0.0,0.001,0.024,0.057,0.057,0.0,0.0,1.506,16.181,30.71,30.71,0.0,0.0,0.002,0.016,0.031,0.031,0.0,0.0,0.01,0.133,1.002,1.002,0.0,0.0,0.016,0.228,1.716,1.716
10505,105,1,KHM,Samraong,Ou Chrov,Banteay Meanchey,Cambodia,80.453,0.0,0.0,0.0,0.0,1.121,1.121,0.0,0.0,0.0,0.0,0.224,0.224,0.0,0.0,4.195,10.856,17.319,17.319,0.0,0.0,0.419,1.086,1.732,1.732,0.0,0.0,7.766,16.672,27.449,27.449,0.0,0.0,0.388,0.834,1.372,1.372,0.0,0.635,14.447,27.578,44.529,44.529,0.0,0.019,0.433,0.827,1.336,1.336,0.0,1.359,17.323,32.386,49.527,49.527,0.0,0.009,0.115,0.216,0.33,0.33,0.0,2.678,21.245,36.723,52.963,52.963,0.0,0.009,0.071,0.122,0.177,0.177,0.0,4.195,25.45,43.523,60.591,60.591,0.0,0.021,0.127,0.218,0.303,0.303,0.0,4.195,26.968,45.173,62.421,62.421,0.0,0.004,0.027,0.045,0.062,0.062,0.0,7.134,34.557,52.92,67.471,67.471,0.0,0.014,0.069,0.106,0.135,0.135,0.0,11.609,41.873,57.477,70.099,70.099,0.0,0.012,0.042,0.057,0.07,0.07,0.0,0.088,1.693,3.511,5.741,5.741,0.0,0.109,2.104,4.364,7.136,7.136
31311,313,3,KHM,Samraong,Prey Chhor,Kampong Cham,Cambodia,98.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.04,0.04,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.035,0.052,1.533,1.533,0.0,0.0,0.001,0.002,0.046,0.046,0.0,0.0,0.047,1.646,3.174,3.174,0.0,0.0,0.0,0.011,0.021,0.021,0.0,0.0,0.052,1.646,3.447,3.447,0.0,0.0,0.0,0.005,0.011,0.011,0.0,0.012,0.732,2.986,3.58,3.58,0.0,0.0,0.004,0.015,0.018,0.018,0.0,0.012,1.509,2.986,3.58,3.58,0.0,0.0,0.002,0.003,0.004,0.004,0.0,0.012,1.669,3.51,3.662,3.662,0.0,0.0,0.003,0.007,0.007,0.007,0.0,0.034,2.87,3.592,3.839,3.839,0.0,0.0,0.003,0.004,0.004,0.004,0.0,0.0,0.013,0.048,0.113,0.113,0.0,0.0,0.013,0.049,0.115,0.115
121103,1211,12,KHM,Samraong,Praek Pnov,Phnom Penh,Cambodia,86.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.017,0.017,0.017,0.0,0.0,0.002,0.002,0.002,0.002,0.017,1.067,4.353,7.729,9.456,9.456,0.001,0.053,0.218,0.386,0.473,0.473,1.09,12.187,31.367,41.364,48.233,48.233,0.033,0.366,0.941,1.241,1.447,1.447,1.537,22.383,44.925,50.032,53.382,53.382,0.01,0.149,0.3,0.334,0.356,0.356,3.871,34.666,50.039,54.12,57.85,57.85,0.013,0.116,0.167,0.18,0.193,0.193,12.94,50.905,60.575,66.256,73.352,73.352,0.065,0.255,0.303,0.331,0.367,0.367,17.603,54.12,65.395,70.997,78.528,78.528,0.018,0.054,0.065,0.071,0.079,0.079,34.97,59.02,75.539,80.197,80.197,80.197,0.07,0.118,0.151,0.16,0.16,0.16,46.488,66.971,80.197,80.197,80.962,80.962,0.046,0.067,0.08,0.08,0.081,0.081,0.255,1.177,2.226,2.786,3.157,3.157,0.295,1.362,2.575,3.223,3.652,3.652
141309,1413,14,KHM,Samraong,Svay Antor,Prey Veng,Cambodia,76.842,0.0,0.0,0.0,0.0,1.258,1.258,0.0,0.0,0.0,0.0,0.252,0.252,0.0,0.0,0.0,0.008,1.835,1.835,0.0,0.0,0.0,0.001,0.184,0.184,0.0,0.0,0.0,0.027,2.751,2.751,0.0,0.0,0.0,0.001,0.138,0.138,0.0,0.0,0.0,0.529,3.096,3.096,0.0,0.0,0.0,0.016,0.093,0.093,0.0,0.0,0.0,0.797,3.399,3.399,0.0,0.0,0.0,0.005,0.023,0.023,0.0,0.0,0.0,0.814,3.86,3.86,0.0,0.0,0.0,0.003,0.013,0.013,0.0,0.0,0.0,1.653,4.35,4.35,0.0,0.0,0.0,0.008,0.022,0.022,0.0,0.0,0.0,1.653,4.985,4.985,0.0,0.0,0.0,0.002,0.005,0.005,0.0,0.0,0.0,1.799,5.641,5.641,0.0,0.0,0.0,0.004,0.011,0.011,0.0,0.0,0.01,2.604,10.141,10.141,0.0,0.0,0.0,0.003,0.01,0.01,0.0,0.0,0.0,0.042,0.749,0.749,0.0,0.0,0.0,0.055,0.975,0.975
150407,1504,15,KHM,Samraong,Phnum Kravanh,Pursat,Cambodia,59.756,0.106,0.282,1.652,2.128,2.827,2.827,0.021,0.056,0.33,0.426,0.565,0.565,0.269,2.512,5.898,9.027,12.808,12.808,0.027,0.251,0.59,0.903,1.281,1.281,1.295,5.807,12.776,17.066,20.339,20.339,0.065,0.29,0.639,0.853,1.017,1.017,3.43,16.014,21.162,24.182,26.112,26.112,0.103,0.48,0.635,0.725,0.783,0.783,5.882,19.004,24.138,25.951,27.261,27.261,0.039,0.127,0.161,0.173,0.182,0.182,6.931,20.96,25.191,27.408,28.896,28.896,0.023,0.07,0.084,0.091,0.096,0.096,13.242,25.217,28.48,30.789,31.403,31.403,0.066,0.126,0.142,0.154,0.157,0.157,16.772,26.193,29.459,31.139,31.835,31.835,0.017,0.026,0.029,0.031,0.032,0.032,21.849,29.216,31.968,32.273,32.623,32.623,0.044,0.058,0.064,0.065,0.065,0.065,26.72,31.818,33.559,35.12,35.864,35.864,0.027,0.032,0.034,0.035,0.036,0.036,0.431,1.517,2.708,3.456,4.214,4.214,0.722,2.539,4.532,5.784,7.053,7.053
171109,1711,17,KHM,Samraong,Soutr Nikom,Siemreap,Cambodia,75.683,0.0,0.0,0.0,0.096,0.152,0.152,0.0,0.0,0.0,0.019,0.03,0.03,0.0,0.0,0.0,0.134,0.482,0.482,0.0,0.0,0.0,0.013,0.048,0.048,0.0,0.0,0.096,0.134,0.633,0.633,0.0,0.0,0.005,0.007,0.032,0.032,0.0,0.0,0.096,0.257,0.9,0.9,0.0,0.0,0.003,0.008,0.027,0.027,0.0,0.0,0.096,0.281,0.906,0.906,0.0,0.0,0.001,0.002,0.006,0.006,0.0,0.0,0.096,0.389,0.906,0.906,0.0,0.0,0.0,0.001,0.003,0.003,0.0,0.0,0.101,0.389,0.941,0.941,0.0,0.0,0.001,0.002,0.005,0.005,0.0,0.0,0.101,0.389,0.941,0.941,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.105,0.424,0.942,0.942,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.105,0.551,1.259,1.259,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.01,0.054,0.155,0.155,0.0,0.0,0.013,0.071,0.205,0.205
200109,2001,20,KHM,Samraong,Chantrea,Svay Rieng,Cambodia,41.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.115,0.115,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.221,0.221,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.023,0.221,0.221,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.023,0.452,0.452,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.042,0.452,0.452,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.115,0.452,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.629,0.629,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.115,0.801,0.801,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.001,0.024,0.024,0.0,0.0,0.0,0.002,0.059,0.059
210708,2107,21,KHM,Samraong,Samraong,Takeo,Cambodia,73.59,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.246,0.246,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,1.085,4.513,4.513,0.0,0.0,0.0,0.054,0.226,0.226,0.0,0.0,1.745,4.284,8.275,8.275,0.0,0.0,0.052,0.129,0.248,0.248,0.0,0.0,2.339,5.688,9.913,9.913,0.0,0.0,0.016,0.038,0.066,0.066,0.0,0.352,2.859,6.021,10.139,10.139,0.0,0.001,0.01,0.02,0.034,0.034,0.0,0.668,3.614,7.834,11.508,11.508,0.0,0.003,0.018,0.039,0.058,0.058,0.0,0.668,3.711,8.01,11.672,11.672,0.0,0.001,0.004,0.008,0.012,0.012,0.0,0.668,3.989,8.852,13.977,13.977,0.0,0.001,0.008,0.018,0.028,0.028,0.0,0.668,5.917,9.774,15.084,15.084,0.0,0.001,0.006,0.01,0.015,0.015,0.0,0.007,0.113,0.315,0.714,0.714,0.0,0.01,0.154,0.429,0.97,0.97
